2539 282,56 4,00000000000001
2540 282,47 7,09999999999999
2541 282,39 8,55
2542 282,3 2
2543 282,22 3,09999999999999
2544 282,14 5,75
2545 282,05 1,75
2546 281,97 5,7
2547 281,89 3,3
2548 281,8 5,64999999999999
2549 281,72 2,6
2550 281,64 5,75
2551 281,55 1,5
2552 281,47 6,55
2553 281,38 4,3
2554 281,3 4,84999999999999
2555 281,22 2
2556 281,13 5,5
2557 281,05 4,15
2558 280,97 3,84999999999999
2559 280,88 8,35
2560 280,8 8,25
2561 280,72 5
2562 280,63 4,10000000000001
2563 280,55 3,95
2564 280,46 4,85
2565 280,38 4
2566 280,3 6,5
2567 280,21 3,35
2568 280,13 3,55
2569 280,05 3,75
2570 279,96 5,15000000000001
2571 279,88 6,5
2572 279,8 2,95
2573 279,71 2,8
2574 279,63 6,5
2575 279,54 2,1
2576 279,46 6,95
2577 279,38 1,90000000000001
2578 279,29 5,95
2579 279,21 3,7
2580 279,13 6,10000000000001
2581 279,04 4,5
2582 278,96 5,34999999999999
2583 278,88 5,45
2584 278,79 8,75
2585 278,71 3,5
2586 278,62 3,89999999999999
2587 278,54 4,5
2588 278,46 5,25
2589 278,37 6,85
2590 278,29 7,59999999999999
2591 278,21 4,90000000000001
2592 278,12 5,05
2593 278,04 2,5
2594 277,96 6,3
2595 277,87 3,15
2596 277,79 5,3
2597 277,7 3,5
2598 277,62 7,64999999999999
2599 277,54 5,6
2600 277,45 8,60000000000001
2601 277,37 2,09999999999999
2602 277,29 3,30000000000001
2603 277,2 3,6
2604 277,12 4,59999999999999
2605 277,04 3,15
2606 276,95 6,40000000000001
2607 276,87 4,09999999999999
2608 276,78 4,45
2609 276,7 4,05
2610 276,62 3,44999999999999
2611 276,53 3,35
2612 276,45 7,90000000000001
2613 276,37 5,5
2614 276,28 5,85
2615 276,2 4,2
2616 276,12 5,74999999999999
2617 276,03 3,65
2618 275,95 5,34999999999999
2619 275,86 3,3
2620 275,78 4,45
2621 275,7 5,8
2622 275,61 5,65000000000001
2623 275,53 4,85
2624 275,45 4,35
2625 275,36 6,7
2626 275,28 5,8
2627 275,2 4,95
2628 275,11 5,7
2629 275,03 4,8
2630 274,94 7,8
2631 274,86 4,05
2632 274,78 5,65000000000001
2633 274,69 4,8
2634 274,61 6,75
2635 274,53 2,05
2636 274,44 4,59999999999999
2637 274,36 6,3
2638 274,28 5
2639 274,19 2,65
2640 274,11 5,84999999999999
2641 274,02 5,15
2642 273,94 4,5
2643 273,86 7,5
2644 273,77 4,5
2645 273,69 1,85
2646 273,61 4,95
2647 273,52 5,2
2648 273,44 6,65000000000001
2649 273,36 5,5
2650 273,27 4,90000000000001
2651 273,19 4,3
2652 273,1 6,95
2653 273,02 3,8
2654 272,94 7,45
2655 272,85 4,09999999999999
2656 272,77 6,25
2657 272,69 2,9
2658 272,6 6,39999999999999
2659 272,52 6,40000000000001
2660 272,44 6
2661 272,35 3,25
2662 272,27 3,1
2663 272,18 4,6
2664 272,1 7,2
2665 272,02 6,6
2666 271,93 1,09999999999999
2667 271,85 3,2
2668 271,77 4,90000000000001
2669 271,68 4,1
2670 271,6 6,35000000000001
2671 271,52 4,05
2672 271,43 5,90000000000001
2673 271,35 4,7
2674 271,26 2,55000000000001
2675 271,18 6,25
2676 271,1 8,05
2677 271,01 5,95
2678 270,93 3,35000000000001
2679 270,85 7,05
2680 270,76 6,19999999999999
2681 270,68 4,7
2682 270,6 5,35000000000001
2683 270,51 3,3
2684 270,43 3,55
2685 270,34 2,6
2686 270,26 6,65000000000001
2687 270,18 1
2688 270,09 4,95
2689 270,01 6,6
2690 269,93 5,39999999999999
2691 269,84 6,05
2692 269,76 6
2693 269,68 5,95
2694 269,59 6,3
2695 269,51 6,85
2696 269,42 7,09999999999999
2697 269,34 2,9
2698 269,26 3,55
2699 269,17 3,75
2700 269,09 4,85
2701 269,01 5,35
2702 268,92 5,35000000000001
2703 268,84 5,5
2704 268,76 4,75
2705 268,67 6,45
2706 268,59 5,15000000000001
2707 268,51 4,2
2708 268,42 6,7
2709 268,34 2,65
2710 268,25 5,5
2711 268,17 6,3
2712 268,09 4,75
2713 268 3,6
2714 267,92 6,10000000000001
2715 267,84 1,4
2716 267,75 5,15
2717 267,67 4,35
2718 267,59 5,34999999999999
2719 267,5 3
2720 267,42 2,8
2721 267,33 3,35
2722 267,25 5,89999999999999
2723 267,17 5,05
2724 267,08 4,2
2725 267 6,8
2726 266,92 9,75
2727 266,83 2,5
2728 266,75 6
2729 266,67 3,25
2730 266,58 5,59999999999999
2731 266,5 2,75
2732 266,41 3,95
2733 266,33 3,95
2734 266,25 3,39999999999999
2735 266,16 5,55
2736 266,08 5,5
2737 266 4,25
2738 265,91 6,09999999999999
2739 265,83 4,35
2740 265,75 3,09999999999999
2741 265,66 1,9
2742 265,58 7,90000000000001
2743 265,49 6,45
2744 265,41 0,800000000000004
2745 265,33 5,2
2746 265,24 6
2747 265,16 4,85
2748 265,08 6,80000000000001
2749 264,99 4,95
2750 264,91 8,2
2751 264,83 2,7
2752 264,74 2,90000000000001
2753 264,66 3,1
2754 264,57 4,05
2755 264,49 2,65
2756 264,41 4,5
2757 264,32 3,34999999999999
2758 264,24 3,7
2759 264,16 5,25
2760 264,07 7,95
2761 263,99 6,25000000000001
2762 263,91 7,84999999999999
2763 263,82 6
2764 263,74 1,8
2765 263,65 2
2766 263,57 9,55000000000001
2767 263,49 2,5
2768 263,4 6,34999999999999
2769 263,32 2,85
2770 263,24 4,85000000000001
2771 263,15 6,3
2772 263,07 6,2
2773 262,99 3,1
2774 262,9 6,75
2775 262,82 4,6
2776 262,73 3,65000000000001
2777 262,65 3,95
2778 262,57 5,90000000000001
2779 262,48 4,75
2780 262,4 7,05
2781 262,32 5,14999999999999
2782 262,23 4,09999999999999
2783 262,15 4,45
2784 262,07 4,09999999999999
2785 261,98 2,90000000000001
2786 261,9 5,39999999999999
2787 261,81 5,4
2788 261,73 6,5
2789 261,65 4,55
2790 261,56 4,55
2791 261,48 6,75
2792 261,4 4,25
2793 261,31 5,1
2794 261,23 6,10000000000001
2795 261,15 6
2796 261,06 7,89999999999999
2797 260,98 3,6
2798 260,89 5,85000000000001
2799 260,81 5,75
2800 260,73 7,05
2801 260,64 3,15
2802 260,56 1,8
2803 260,48 3,7
2804 260,39 5,50000000000001
2805 260,31 5,59999999999999
2806 260,23 4,95
2807 260,14 4,6
2808 260,06 6,55
2809 259,97 1,75
2810 259,89 5,34999999999999
2811 259,81 3,35
2812 259,72 3,85
2813 259,64 3,7
2814 259,56 6
2815 259,47 4,5
2816 259,39 3,59999999999999
2817 259,31 4,65
2818 259,22 7,99999999999999
2819 259,14 4,85
2820 259,05 2,25
2821 258,97 3,05
2822 258,89 6,2
2823 258,8 2,5
2824 258,72 3
2825 258,64 5,4
2826 258,55 3,40000000000001
2827 258,47 5,25
2828 258,39 6
2829 258,3 4
2830 258,22 5,7
2831 258,13 4,75
2832 258,05 2,69999999999999
2833 257,97 2,6
2834 257,88 7,59999999999999
2835 257,8 4,5
2836 257,72 6,40000000000001
2837 257,63 3,55
2838 257,55 4,25
2839 257,47 5,45
2840 257,38 4,15
2841 257,3 5,25
2842 257,21 4,74999999999999
2843 257,13 5,65
2844 257,05 3,60000000000001
2845 256,96 2,6
2846 256,88 6,39999999999999
2847 256,8 5,1
2848 256,71 5,90000000000001
2849 256,63 7,5
2850 256,55 7,09999999999999
2851 256,46 7
2852 256,38 4,7
2853 256,29 1,1
2854 256,21 5,34999999999999
2855 256,13 6,3
2856 256,04 3,10000000000001
2857 255,96 7,5
2858 255,88 7,7
2859 255,79 3,7
2860 255,71 2,55
2861 255,63 2,95
2862 255,54 5,4
2863 255,46 4,85
2864 255,38 4,8
2865 255,29 4,25
2866 255,21 3,09999999999999
2867 255,12 4,85
2868 255,04 2,34999999999999
2869 254,96 4,95
2870 254,87 8,55000000000001
2871 254,79 3,34999999999999
2872 254,71 4,85000000000001
2873 254,62 6,15000000000001
2874 254,54 5,85000000000001
2875 254,46 4,65000000000001
2876 254,37 0,299999999999997
2877 254,29 4,15
2878 254,2 3,5
2879 254,12 5,59999999999999
2880 254,04 3,7
2881 253,95 3,65
2882 253,87 5,25
2883 253,79 5,15
2884 253,7 4,19999999999999
2885 253,62 1,15
2886 253,54 7,09999999999999
2887 253,45 7,05
2888 253,37 5,55
2889 253,28 2,6
2890 253,2 1,5
2891 253,12 2,3
2892 253,03 4,2
2893 252,95 4,05
2894 252,87 5,59999999999999
2895 252,78 6,3
2896 252,7 3,55
2897 252,62 4,9
2898 252,53 7,9
2899 252,45 4,2
2900 252,36 4,75
2901 252,28 1,7
2902 252,2 2,64999999999999
2903 252,11 2,65
2904 252,03 5,2
2905 251,95 4,3
2906 251,86 5,95
2907 251,78 3,8
2908 251,7 3,5
2909 251,61 5,65000000000001
2910 251,53 5,7
2911 251,44 3,15000000000001
2912 251,36 4,8
2913 251,28 6,6
2914 251,19 8,55
2915 251,11 3,35
2916 251,03 4,05
2917 250,94 4,1
2918 250,86 4
2919 250,78 4,7
2920 250,69 4,75
2921 250,61 3,1
2922 250,52 4,2
2923 250,44 0,0500000000000043
2924 250,36 8,85
2925 250,27 3,4
2926 250,19 6,25
2927 250,11 3,5
2928 250,02 6,99999999999999
2929 249,94 5,45
2930 249,86 6,2
2931 249,77 1,5
2932 249,69 4,15000000000001
2933 249,6 2,85
2934 249,52 8,05
2935 249,44 4,15
2936 249,35 4
2937 249,27 5,25
2938 249,19 5,7
2939 249,1 3,55
2940 249,02 4,55
2941 248,94 6,25
2942 248,85 4,59999999999999
2943 248,77 1,2
2944 248,68 4,10000000000001
2945 248,6 4,5
2946 248,52 6,59999999999999
2947 248,43 1,65
2948 248,35 2,65
2949 248,27 2,45
2950 248,18 7,15000000000001
2951 248,1 4,05
2952 248,02 6,8
2953 247,93 5,05
2954 247,85 7,09999999999999
2955 247,76 0,649999999999999
2956 247,68 3,75
2957 247,6 3,40000000000001
2958 247,51 6,64999999999999
2959 247,43 2,9
2960 247,35 7,35000000000001
2961 247,26 4,15
2962 247,18 7,39999999999999
2963 247,1 8,55
2964 247,01 6,2
2965 246,93 5,75
2966 246,84 7,34999999999999
2967 246,76 4,8
2968 246,68 5,75
2969 246,59 7,2
2970 246,51 6,8
2971 246,43 5,85
2972 246,34 4,45
2973 246,26 3,55
2974 246,18 7,09999999999999
2975 246,09 6,4
2976 246,01 5,25
2977 245,92 1,85
2978 245,84 6,64999999999999
2979 245,76 5,2
2980 245,67 4,7
2981 245,59 2,35
2982 245,51 8,65000000000001
2983 245,42 3,84999999999999
2984 245,34 7,2
2985 245,26 5,25
2986 245,17 5,55
2987 245,09 4,05
2988 245 2,5
2989 244,92 4,95
2990 244,84 5,90000000000001
2991 244,75 4,40000000000001
2992 244,67 3,7
2993 244,59 4,15
2994 244,5 6,05
2995 244,42 5,65
2996 244,34 5,45
2997 244,25 2,5
2998 244,17 6,65000000000001
2999 244,08 3,65000000000001
3000 244 3,3
3001 243,92 4,7
3002 243,83 8,55
3003 243,75 1,7
3004 243,67 5,5
3005 243,58 2,35
3006 243,5 5,85000000000001
3007 243,42 1,45
3008 243,33 6,89999999999999
3009 243,25 5,3
3010 243,16 5,2
3011 243,08 6,5
3012 243 5,05
3013 242,91 4
3014 242,83 4,75
3015 242,75 5,75
3016 242,66 0,700000000000003
3017 242,58 5
3018 242,5 10,45
3019 242,41 5,2
3020 242,33 5,65
3021 242,24 3,9
3022 242,16 4,89999999999999
3023 242,08 5
3024 241,99 3,9
3025 241,91 3,55
3026 241,83 7,65000000000001
3027 241,74 4,65
3028 241,66 4,35
3029 241,58 1,90000000000001
3030 241,49 9,45
3031 241,41 4,5
3032 241,33 4,25
3033 241,24 4,4
3034 241,16 3,75
3035 241,07 3,55
3036 240,99 3,7
3037 240,91 4,8
3038 240,82 6,89999999999999
3039 240,74 3,6
3040 240,66 5
3041 240,57 4,8
3042 240,49 2,35000000000001
3043 240,41 -0,25
3044 240,32 3,4
3045 240,24 4,2
3046 240,15 5,15000000000001
3047 240,07 5,4
3048 239,99 3,65
3049 239,9 5,45
3050 239,82 7,59999999999999
3051 239,74 4,34999999999999
3052 239,65 5
3053 239,57 2,75
3054 239,49 6,05
3055 239,4 3,4
3056 239,32 4,55
3057 239,23 4,1
3058 239,15 6,40000000000001
3059 239,07 1,2
3060 238,98 3,45
3061 238,9 -1,05
3062 238,82 6,90000000000001
3063 238,73 6,3
3064 238,65 4,85
3065 238,57 6,3
3066 238,48 7,95
3067 238,4 3,59999999999999
3068 238,31 5,64999999999999
3069 238,23 3,3
3070 238,15 6,15000000000001
3071 238,06 4,45
3072 237,98 5,65000000000001
3073 237,9 6,55
3074 237,81 5,40000000000001
3075 237,73 3,05
3076 237,65 5,25
3077 237,56 2,7
3078 237,48 4,15000000000001
3079 237,39 4,8
3080 237,31 4,15000000000001
3081 237,23 6,3
3082 237,14 3,14999999999999
3083 237,06 2,95
3084 236,98 5,2
3085 236,89 3,85
3086 236,81 6,40000000000001
3087 236,73 0
3088 236,64 5,05000000000001
3089 236,56 3,75
3090 236,47 6,55000000000001
3091 236,39 2,55000000000001
3092 236,31 5,85
3093 236,22 4,1
3094 236,14 5,89999999999999
3095 236,06 2,05
3096 235,97 3,05
3097 235,89 4,65
3098 235,81 7,3
3099 235,72 3,64999999999999
3100 235,64 3,44999999999999
3101 235,55 4,3
3102 235,47 3,8
3103 235,39 7,45
3104 235,3 5,09999999999999
3105 235,22 3,8
3106 235,14 6,25
3107 235,05 2,4
3108 234,97 5,45
3109 234,89 1,85
3110 234,8 6,55000000000001
3111 234,72 2,1
3112 234,63 4,39999999999999
3113 234,55 4,75
3114 234,47 5,7
3115 234,38 1,59999999999999
3116 234,3 3,85
3117 234,22 5,40000000000001
3118 234,13 6,55
3119 234,05 5,84999999999999
3120 233,97 6,2
3121 233,88 4,35
3122 233,8 4,55
3123 233,71 1,8
3124 233,63 5,09999999999999
3125 233,55 2,2
3126 233,46 5,14999999999999
3127 233,38 5,40000000000001
3128 233,3 3,9
3129 233,21 4,75
3130 233,13 4,5
3131 233,05 5,4
3132 232,96 4,75
3133 232,88 5,15
3134 232,79 6,7
3135 232,71 6,25
3136 232,63 4,1
3137 232,54 5,15
3138 232,46 3,59999999999999
3139 232,38 4,5
3140 232,29 5
3141 232,21 6,34999999999999
3142 232,13 7,8
3143 232,04 8,2
3144 231,96 4,30000000000001
3145 231,87 3,8
3146 231,79 7,44999999999999
3147 231,71 2,2
3148 231,62 4,95
3149 231,54 4,15
3150 231,46 6,05000000000001
3151 231,37 3,3
3152 231,29 7,59999999999999
3153 231,21 3,85
3154 231,12 9,25
3155 231,04 2,4
3156 230,95 5
3157 230,87 1,3
3158 230,79 6,60000000000001
3159 230,7 0,0500000000000043
3160 230,62 7,45
3161 230,54 4,85
3162 230,45 6,25
3163 230,37 5
3164 230,29 5,40000000000001
3165 230,2 2,25
3166 230,12 8,34999999999999
3167 230,03 3,1
3168 229,95 3,2
3169 229,87 2,7
3170 229,78 8,34999999999999
3171 229,7 3,15
3172 229,62 4,65
3173 229,53 3,05
3174 229,45 4,5
3175 229,37 3,05
3176 229,28 1,4
3177 229,2 2,25
3178 229,11 5,3
3179 229,03 4,5
3180 228,95 2,05
3181 228,86 2,3
3182 228,78 6,19999999999999
3183 228,7 5,05
3184 228,61 6,45
3185 228,53 3,15
3186 228,45 6,55
3187 228,36 4,05
3188 228,28 5,09999999999999
3189 228,2 1,8
3190 228,11 3,75
3191 228,03 2,85
3192 227,94 3,3
3193 227,86 5,15
3194 227,78 5,05000000000001
3195 227,69 4,3
3196 227,61 6,00000000000001
3197 227,53 5,2
3198 227,44 5,7
3199 227,36 4,65
3200 227,28 1,74999999999999
3201 227,19 4,65
3202 227,11 5,95
3203 227,02 1,35
3204 226,94 4,25
3205 226,86 3
3206 226,77 7,65000000000001
3207 226,69 3,4
3208 226,61 3,59999999999999
3209 226,52 6,34999999999999
3210 226,44 8,8
3211 226,36 5,2
3212 226,27 3,95
3213 226,19 4,75
3214 226,1 6,60000000000001
3215 226,02 1,2
3216 225,94 3,75
3217 225,85 3,05
3218 225,77 6,3
3219 225,69 3,7
3220 225,6 6,7
3221 225,52 2,55
3222 225,44 7
3223 225,35 3,3
3224 225,27 7
3225 225,18 3,85
3226 225,1 5,85000000000001
3227 225,02 3,25
3228 224,93 3,05
3229 224,85 2,5
3230 224,77 5,59999999999999
3231 224,68 3,45
3232 224,6 6,25000000000001
3233 224,52 4,1
3234 224,43 4,34999999999999
3235 224,35 4,75
3236 224,26 3,40000000000001
3237 224,18 3,65
3238 224,1 5,8
3239 224,01 0,399999999999999
3240 223,93 2,90000000000001
3241 223,85 2,3
3242 223,76 11,7
3243 223,68 6,05
3244 223,6 3,39999999999999
3245 223,51 8,40000000000001
3246 223,43 6,65000000000001
3247 223,34 3
3248 223,26 5,3
3249 223,18 2,6
3250 223,09 3
3251 223,01 2,7
3252 222,93 4,75
3253 222,84 8,15000000000001
3254 222,76 4,34999999999999
3255 222,68 1,65
3256 222,59 5,9
3257 222,51 5,35
3258 222,42 8,55
3259 222,34 3,3
3260 222,26 4,14999999999999
3261 222,17 4,35
3262 222,09 6,89999999999999
3263 222,01 2,55
3264 221,92 1,25
3265 221,84 5,55
3266 221,76 6,30000000000001
3267 221,67 4,5
3268 221,59 6,8
3269 221,5 3,35
3270 221,42 5,64999999999999
3271 221,34 3,1
3272 221,25 2,34999999999999
3273 221,17 6,34999999999999
3274 221,09 3,09999999999999
3275 221 4,75
3276 220,92 5,3
3277 220,84 5,3
3278 220,75 4,3
3279 220,67 2,6
3280 220,58 3,7
3281 220,5 2,95
3282 220,42 6,34999999999999
3283 220,33 3,7
3284 220,25 2,85
3285 220,17 5,90000000000001
3286 220,08 5,05000000000001
3287 220 4,55
3288 219,92 6,19999999999999
3289 219,83 4,40000000000001
3290 219,75 6,35000000000001
3291 219,66 6,4
3292 219,58 4,15
3293 219,5 5,2
3294 219,41 4,55
3295 219,33 3,85
3296 219,25 2,7
3297 219,16 4,45
3298 219,08 6,55000000000001
3299 219 3,95
3300 218,91 5,35
3301 218,83 3,25
3302 218,74 4,39999999999999
3303 218,66 5,2
3304 218,58 5,55
3305 218,49 3
3306 218,41 2,5
3307 218,33 4,6
3308 218,24 7,75
3309 218,16 4,45
3310 218,08 6,55000000000001
3311 217,99 4,05
3312 217,91 6,24999999999999
3313 217,82 4,40000000000001
3314 217,74 6,7
3315 217,66 3,8
3316 217,57 5,25
3317 217,49 8
3318 217,41 5,59999999999999
3319 217,32 3,4
3320 217,24 5,55
3321 217,16 3,2
3322 217,07 4,60000000000001
3323 216,99 5,15
3324 216,9 5,8
3325 216,82 3,8
3326 216,74 3,65000000000001
3327 216,65 1,09999999999999
3328 216,57 5,85
3329 216,49 3,7
3330 216,4 5
3331 216,32 2,2
3332 216,24 5,1
3333 216,15 5,7
3334 216,07 6,40000000000001
3335 215,98 3,5
3336 215,9 6,3
3337 215,82 4,45
3338 215,73 5,75
3339 215,65 5,75
3340 215,57 3,09999999999999
3341 215,48 3,05
3342 215,4 6,64999999999999
3343 215,32 3,45
3344 215,23 2,2
3345 215,15 4,25
3346 215,06 6,14999999999999
3347 214,98 3,6
3348 214,9 2,7
3349 214,81 5,85
3350 214,73 6,09999999999999
3351 214,65 5,15
3352 214,56 6,75
3353 214,48 3,65
3354 214,4 6,7
3355 214,31 4,9
3356 214,23 5,60000000000001
3357 214,15 6,15000000000001
3358 214,06 6,15000000000001
3359 213,98 4,7
3360 213,89 3,05
3361 213,81 4,35
3362 213,73 6,30000000000001
3363 213,64 4,55
3364 213,56 5
3365 213,48 2,5
3366 213,39 6,7
3367 213,31 1,65000000000001
3368 213,23 0,849999999999994
3369 213,14 4,3
3370 213,06 6,55
3371 212,97 5,05
3372 212,89 4,84999999999999
3373 212,81 1,7
3374 212,72 5,40000000000001
3375 212,64 1,59999999999999
3376 212,56 4,7
3377 212,47 4,45
3378 212,39 6,05
3379 212,31 5,7
3380 212,22 2,10000000000001
3381 212,14 7,45
3382 212,05 3,19999999999999
3383 211,97 2,05
3384 211,89 6,05
3385 211,8 8,95
3386 211,72 3,65000000000001
3387 211,64 3,4
3388 211,55 4,7
3389 211,47 5,35
3390 211,39 5,80000000000001
3391 211,3 2,45
3392 211,22 5,95
3393 211,13 9,55
3394 211,05 2,94999999999999
3395 210,97 2,9
3396 210,88 6,2
3397 210,8 3,6
3398 210,72 4,8
3399 210,63 5,95
3400 210,55 4,3
3401 210,47 4,1
3402 210,38 8,45
3403 210,3 2,8
3404 210,21 6,55
3405 210,13 3,85
3406 210,05 7,90000000000001
3407 209,96 2,8
3408 209,88 7,65000000000001
3409 209,8 6,65000000000001
3410 209,71 6,80000000000001
3411 209,63 5,6
3412 209,55 5,95
3413 209,46 5,1
3414 209,38 5,84999999999999
3415 209,29 4,45
3416 209,21 4,65
3417 209,13 4,55
3418 209,04 5,25
3419 208,96 3,9
3420 208,88 4,89999999999999
3421 208,79 4,95
3422 208,71 4,69999999999999
3423 208,63 4,65000000000001
3424 208,54 3,05
3425 208,46 3,35
3426 208,37 6,34999999999999
3427 208,29 3,65
3428 208,21 4,80000000000001
3429 208,12 3,8
3430 208,04 5,75
3431 207,96 3,95
3432 207,87 3,85
3433 207,79 4,95
3434 207,71 6,95
3435 207,62 2,75
3436 207,54 5,1
3437 207,45 3,25
3438 207,37 5,15
3439 207,29 4,10000000000001
3440 207,2 4,05
3441 207,12 5
3442 207,04 6,3
3443 206,95 1,85
3444 206,87 5,40000000000001
3445 206,79 3,8
3446 206,7 5
3447 206,62 5,40000000000001
3448 206,53 7,45
3449 206,45 6,6
3450 206,37 6,55
3451 206,28 3,84999999999999
3452 206,2 5,95
3453 206,12 5,85
3454 206,03 7,7
3455 205,95 1,7
3456 205,87 2,90000000000001
3457 205,78 4,55
3458 205,7 6,75
3459 205,61 1,35
3460 205,53 9,05
3461 205,45 4,6
3462 205,36 7,40000000000001
3463 205,28 3,25
3464 205,2 1,75
3465 205,11 4,75
3466 205,03 8,5
3467 204,95 5,5
3468 204,86 5,7
3469 204,78 4,05
3470 204,69 5,8
3471 204,61 4,15000000000001
3472 204,53 2,95
3473 204,44 7,05
3474 204,36 5,34999999999999
3475 204,28 3,55
3476 204,19 3,3
3477 204,11 4,7
3478 204,03 2,44999999999999
3479 203,94 2,5
3480 203,86 4,05
3481 203,77 5,45
3482 203,69 6,15000000000001
3483 203,61 7,1
3484 203,52 3,25
3485 203,44 5,69999999999999
3486 203,36 8,55
3487 203,27 3,6
3488 203,19 4,5
3489 203,11 3,85
3490 203,02 3,44999999999999
3491 202,94 2,5
3492 202,85 3,34999999999999
3493 202,77 3,8
3494 202,69 2,55
3495 202,6 3,35
3496 202,52 4,14999999999999
3497 202,44 8,05
3498 202,35 5,05000000000001
3499 202,27 4,05
3500 202,19 2,55
3501 202,1 3,15
3502 202,02 7,7
3503 201,93 5,34999999999999
3504 201,85 4
3505 201,77 2,3
3506 201,68 4,90000000000001
3507 201,6 4,40000000000001
3508 201,52 3,45
3509 201,43 6,45
3510 201,35 4,90000000000001
3511 201,27 4,55
3512 201,18 6,80000000000001
3513 201,1 4
3514 201,02 4,2
3515 200,93 3,2
3516 200,85 5,3
3517 200,76 5,55
3518 200,68 7,95
3519 200,6 3,35
3520 200,51 8,24999999999999
3521 200,43 4,45
3522 200,35 5,05
3523 200,26 1,75
3524 200,18 4,49999999999999
3525 200,1 4,25
3526 200,01 4,3
3527 199,93 1,7
3528 199,84 3,55
3529 199,76 3,65
3530 199,68 7,2
3531 199,59 4,65
3532 199,51 3,4
3533 199,43 4,9
3534 199,34 6,34999999999999
3535 199,26 6
3536 199,18 7,25000000000001
3537 199,09 4,15000000000001
3538 199,01 5,10000000000001
3539 198,92 3,45
3540 198,84 3,09999999999999
3541 198,76 2,25
3542 198,67 2,95
3543 198,59 6,40000000000001
3544 198,51 6,5
3545 198,42 2,3
3546 198,34 4,85000000000001
3547 198,26 4,1
3548 198,17 2,65000000000001
3549 198,09 4
3550 198 6,45
3551 197,92 1,2
3552 197,84 2,35
3553 197,75 3,65
3554 197,67 5,45
3555 197,59 3,4
3556 197,5 7,55
3557 197,42 5,6
3558 197,34 5,8
3559 197,25 6,7
3560 197,17 5,25
3561 197,08 3,3
3562 197 8,35000000000001
3563 196,92 4,85
3564 196,83 4,8
3565 196,75 3,85
3566 196,67 8
3567 196,58 1,4
3568 196,5 2,65
3569 196,42 4,05
3570 196,33 5
3571 196,25 4,55
3572 196,16 5,69999999999999
3573 196,08 5,8
3574 196 2,40000000000001
3575 195,91 7,64999999999999
3576 195,83 4,09999999999999
3577 195,75 4,45
3578 195,66 1,75
3579 195,58 2,4
3580 195,5 4,2
3581 195,41 4,8
3582 195,33 4,5
3583 195,24 4,2
3584 195,16 2,8
3585 195,08 5,4
3586 194,99 4,55
3587 194,91 3,5
3588 194,83 4,64999999999999
3589 194,74 3,3
3590 194,66 7,40000000000001
3591 194,58 3,4
3592 194,49 5,4
3593 194,41 3,8
3594 194,32 4,34999999999999
3595 194,24 2,95
3596 194,16 5,7
3597 194,07 5,2
3598 193,99 4,75
3599 193,91 1,45
3600 193,82 2,59999999999999
3601 193,74 2,2
3602 193,66 5,75
3603 193,57 4,3
3604 193,49 3,39999999999999
3605 193,4 5,55
3606 193,32 4,94999999999999
3607 193,24 5,3
3608 193,15 6,4
3609 193,07 5,35
3610 192,99 5,85000000000001
3611 192,9 3,4
3612 192,82 8,84999999999999
3613 192,74 3,65
3614 192,65 6,40000000000001
3615 192,57 1,95
3616 192,48 4,55
3617 192,4 3,1
3618 192,32 4,84999999999999
3619 192,23 5,6
3620 192,15 3,2
3621 192,07 6,3
3622 191,98 6,09999999999999
3623 191,9 4,4
3624 191,82 4,15000000000001
3625 191,73 0,75
3626 191,65 4,7
3627 191,56 4,7
3628 191,48 2,75000000000001
3629 191,4 2,3
3630 191,31 4,85000000000001
3631 191,23 4,05000000000001
3632 191,15 6,05
3633 191,06 4,4
3634 190,98 5,89999999999999
3635 190,9 4,3
3636 190,81 2,75
3637 190,73 3,90000000000001
3638 190,64 5,7
3639 190,56 6
3640 190,48 4,3
3641 190,39 4,8
3642 190,31 4,64999999999999
3643 190,23 5,8
3644 190,14 4,6
3645 190,06 7,8
3646 189,98 3,94999999999999
3647 189,89 2,85
3648 1098,65 165,25
3649 1098,49 160,7
3650 1098,32 185,9
3651 1098,15 175,25
3652 1097,98 195,85
3653 1097,82 189,3
3654 1097,65 206,75
3655 1097,48 186,85
3656 1097,32 193,1
3657 1097,15 178,05
3658 1096,98 209,1
3659 1096,82 219,75
3660 1096,65 280,1
3661 1096,48 288,05
3662 1096,31 326,4
3663 1096,15 292,75
3664 1095,98 263,25
3665 1095,81 200,25
3666 1095,65 193,8
3667 1095,48 179,4
3668 1095,31 205,65
3669 1095,15 192,7
3670 1094,98 214,25
3671 1094,81 216,65
3672 1094,64 249,1
3673 1094,48 268,6
3674 1094,31 386,4
3675 1094,14 654
3676 1093,98 1437,35
3677 1093,81 2769,25
3678 1093,64 3788,5
3679 1093,48 3959,8
3680 1093,31 3991,15
3681 1093,14 3607,5
3682 1092,97 1823
3683 1092,81 546,35
3684 1092,64 267,05
3685 1092,47 205,25
3686 1092,31 217,4
3687 1092,14 190,4
3688 1091,97 207,2
3689 1091,8 182,4
3690 1091,64 204,3
3691 1091,47 180
3692 1091,3 192
3693 1091,14 175,65
3694 1090,97 189,45
3695 1090,8 174,55
3696 1090,64 191,85
3697 1090,47 178,4
3698 1090,3 198,9
3699 1090,13 176,6
3700 1089,97 191,35
3701 1089,8 170,65
3702 1089,63 186,25
3703 1089,47 171,6
3704 1089,3 189,3
3705 1089,13 172,45
3706 1088,97 188,9
